fw,id,name,tr_n,tr_pf,tr_mean,tr_t,va_n,va_pf,va_mean,va_t,tr_pd,va_pd,std,rel,tr_only_rel
r5_clean_mtf,1149,1H_Squeeze_Only_Flow60_H12,17,0.44,-123.2,-1.52,6,1.64,95.0,0.44,0.06227106227106227,0.06666666666666667,False,False,False
r5_clean_mtf,1150,1H_Squeeze_Only_Flow60_H12,17,0.44,-126.6,-1.51,6,1.33,60.9,0.26,0.06227106227106227,0.06666666666666667,False,False,False
r5_clean_mtf,1151,Sweep_PinBar_H8_SL4,159,0.98,-2.7,-0.1,45,0.61,-64.8,-1.33,0.5824175824175825,0.5,False,False,False
r5_clean_mtf,1152,Sweep_PinBar_H8_SL6,157,0.94,-7.9,-0.31,43,0.62,-69.1,-1.15,0.575091575091575,0.4777777777777778,False,False,False
r5_clean_mtf,1153,Sweep_PinBar_H12_SL4,150,1.14,19.2,0.63,43,0.47,-109.6,-2.0,0.5494505494505495,0.4777777777777778,False,False,False
r5_clean_mtf,1154,Sweep_PinBar_H12_SL6,147,1.23,30.6,0.98,40,0.46,-138.2,-1.93,0.5384615384615384,0.4444444444444444,False,False,False
r5_clean_mtf,1155,Sweep_PinBar_H18_SL4,143,1.05,7.9,0.23,42,0.5,-120.5,-1.94,0.5238095238095238,0.4666666666666667,False,False,False
r5_clean_mtf,1156,Sweep_PinBar_H18_SL6,137,0.97,-5.6,-0.16,40,0.5,-139.2,-1.77,0.5018315018315018,0.4444444444444444,False,False,False
r5_clean_mtf,1157,Sweep_Flow55_H8_SL4,141,0.78,-26.4,-1.17,33,0.82,-28.4,-0.48,0.5164835164835165,0.36666666666666664,False,False,False
r5_clean_mtf,1158,Sweep_Flow55_H8_SL6,140,0.88,-12.8,-0.57,32,0.81,-34.9,-0.48,0.5128205128205128,0.35555555555555557,False,False,False
r5_clean_mtf,1159,Sweep_Flow55_H12_SL4,128,0.66,-48.8,-1.87,31,0.97,-6.6,-0.08,0.46886446886446886,0.34444444444444444,False,False,False
r5_clean_mtf,1160,Sweep_Flow55_H12_SL6,126,0.74,-34.5,-1.29,30,1.1,20.2,0.22,0.46153846153846156,0.3333333333333333,False,False,False
r5_clean_mtf,1161,Sweep_Flow55_H18_SL4,121,0.79,-36.1,-1.1,30,0.9,-19.5,-0.25,0.4432234432234432,0.3333333333333333,False,False,False
r5_clean_mtf,1162,Sweep_Flow55_H18_SL6,113,0.79,-34.6,-0.98,29,0.95,-11.1,-0.12,0.4139194139194139,0.32222222222222224,False,False,False
r5_clean_mtf,1163,Sweep_Flow60_H8_SL4,69,0.59,-48.6,-1.7,4,1.14,15.9,0.09,0.25274725274725274,0.044444444444444446,False,False,False
r5_clean_mtf,1164,Sweep_Flow60_H8_SL6,69,0.64,-38.9,-1.39,4,0.79,-34.1,-0.16,0.25274725274725274,0.044444444444444446,False,False,False
r5_clean_mtf,1165,Sweep_Flow60_H12_SL4,63,0.7,-40.2,-1.17,4,0.6,-64.5,-0.38,0.23076923076923078,0.044444444444444446,False,False,False
r5_clean_mtf,1166,Sweep_Flow60_H12_SL6,63,0.75,-31.5,-0.89,4,0.46,-114.5,-0.55,0.23076923076923078,0.044444444444444446,False,False,False
r5_clean_mtf,1167,Sweep_Flow60_H18_SL4,62,0.87,-19.6,-0.45,4,0.35,-203.6,-0.94,0.2271062271062271,0.044444444444444446,False,False,False
r5_clean_mtf,1168,Sweep_Flow60_H18_SL6,60,0.85,-23.3,-0.52,4,0.33,-221.8,-0.87,0.21978021978021978,0.044444444444444446,False,False,False
r5_clean_mtf,1169,Sweep_RSI_Ext_H8_SL4,95,1.03,4.2,0.12,36,0.37,-131.6,-2.29,0.34798534798534797,0.4,False,False,False
r5_clean_mtf,1170,Sweep_RSI_Ext_H8_SL6,90,0.94,-9.4,-0.24,30,0.25,-197.8,-2.42,0.32967032967032966,0.3333333333333333,False,False,False
r5_clean_mtf,1171,Sweep_RSI_Ext_H12_SL4,90,0.94,-10.0,-0.26,33,0.48,-111.1,-1.71,0.32967032967032966,0.36666666666666664,False,False,False
r5_clean_mtf,1172,Sweep_RSI_Ext_H12_SL6,85,0.84,-25.7,-0.61,27,0.36,-182.9,-1.8,0.31135531135531136,0.3,False,False,False
r5_clean_mtf,1173,Sweep_RSI_Ext_H18_SL4,88,0.82,-32.2,-0.79,33,0.57,-103.6,-1.45,0.32234432234432236,0.36666666666666664,False,False,False
r5_clean_mtf,1174,Sweep_RSI_Ext_H18_SL6,79,0.73,-54.2,-1.13,26,0.37,-218.2,-1.93,0.2893772893772894,0.28888888888888886,False,False,False
r5_clean_mtf,1175,Sweep_PinFlow_var1175,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1176,Sweep_PinFlow_var1176,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1177,Sweep_PinFlow_var1177,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1178,Sweep_PinFlow_var1178,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1179,Sweep_PinFlow_var1179,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1180,Sweep_PinFlow_var1180,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1181,Sweep_PinFlow_var1181,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1182,Sweep_PinFlow_var1182,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1183,Sweep_PinFlow_var1183,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1184,Sweep_PinFlow_var1184,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1185,Sweep_PinFlow_var1185,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1186,Sweep_PinFlow_var1186,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1187,Sweep_PinFlow_var1187,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1188,Sweep_PinFlow_var1188,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1189,Sweep_PinFlow_var1189,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1190,Sweep_PinFlow_var1190,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1191,Sweep_PinFlow_var1191,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1192,Sweep_PinFlow_var1192,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1193,Sweep_PinFlow_var1193,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1194,Sweep_PinFlow_var1194,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1195,Sweep_PinFlow_var1195,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1196,Sweep_PinFlow_var1196,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1197,Sweep_PinFlow_var1197,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1198,Sweep_PinFlow_var1198,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1199,Sweep_PinFlow_var1199,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1200,Sweep_PinFlow_var1200,45,0.84,-26.5,-0.49,4,0.32,-257.6,-1.03,0.16483516483516483,0.044444444444444446,False,False,False
r5_clean_mtf,1201,Funding_EMAFlip_H8_SL5,46,0.92,-9.1,-0.22,21,0.46,-72.5,-1.37,0.1684981684981685,0.23333333333333334,False,False,False
r5_clean_mtf,1202,Funding_EMAFlip_H8_SL7,46,0.84,-20.7,-0.47,21,0.41,-91.6,-1.49,0.1684981684981685,0.23333333333333334,False,False,False
r5_clean_mtf,1203,Funding_EMAFlip_H12_SL5,37,0.94,-8.9,-0.14,19,0.25,-143.4,-2.94,0.13553113553113552,0.2111111111111111,False,False,False
r5_clean_mtf,1204,Funding_EMAFlip_H12_SL7,36,0.79,-32.8,-0.57,19,0.23,-161.7,-2.81,0.13186813186813187,0.2111111111111111,False,False,False
r5_clean_mtf,1205,Funding_EMAFlip_H18_SL5,33,0.9,-21.8,-0.28,17,0.15,-252.2,-3.79,0.12087912087912088,0.18888888888888888,False,False,False
r5_clean_mtf,1206,Funding_EMAFlip_H18_SL7,30,0.97,-5.6,-0.08,17,0.12,-324.1,-3.86,0.10989010989010989,0.18888888888888888,False,False,False
r5_clean_mtf,1207,FundingExt_RSIRev_H8_SL5,3,2.05,182.8,1.48,0,0.0,0.0,0.0,0.01098901098901099,0.0,False,False,False
r5_clean_mtf,1208,FundingExt_RSIRev_H8_SL7,2,999.0,387.1,1.3,0,0.0,0.0,0.0,0.007326007326007326,0.0,False,False,False
r5_clean_mtf,1209,FundingExt_RSIRev_H12_SL5,3,1.99,172.5,1.28,0,0.0,0.0,0.0,0.01098901098901099,0.0,False,False,False
r5_clean_mtf,1210,FundingExt_RSIRev_H12_SL7,2,999.0,691.5,1.09,0,0.0,0.0,0.0,0.007326007326007326,0.0,False,False,False
r5_clean_mtf,1211,FundingExt_RSIRev_H18_SL5,3,1.55,115.7,0.61,0,0.0,0.0,0.0,0.01098901098901099,0.0,False,False,False
r5_clean_mtf,1212,FundingExt_RSIRev_H18_SL7,2,12.23,633.6,0.85,0,0.0,0.0,0.0,0.007326007326007326,0.0,False,False,False
r5_clean_mtf,1213,OIFlush_PinRebound_H8_SL5,20,1.1,21.9,0.18,16,0.83,-38.3,-0.32,0.07326007326007326,0.17777777777777778,False,False,False
r5_clean_mtf,1214,OIFlush_PinRebound_H8_SL7,19,1.4,76.4,0.65,16,0.62,-113.3,-0.8,0.0695970695970696,0.17777777777777778,False,False,False
r5_clean_mtf,1215,OIFlush_PinRebound_H12_SL5,20,1.03,7.1,0.06,16,1.1,22.9,0.16,0.07326007326007326,0.17777777777777778,False,False,False
r5_clean_mtf,1216,OIFlush_PinRebound_H12_SL7,19,1.3,70.3,0.51,16,1.11,30.2,0.17,0.0695970695970696,0.17777777777777778,False,False,False
r5_clean_mtf,1217,OIFlush_PinRebound_H18_SL5,20,0.89,-27.4,-0.22,16,1.12,27.1,0.18,0.07326007326007326,0.17777777777777778,False,False,False
r5_clean_mtf,1218,OIFlush_PinRebound_H18_SL7,18,1.19,49.6,0.32,16,1.14,38.1,0.2,0.06593406593406594,0.17777777777777778,False,False,False
r5_clean_mtf,1219,TrappedLate_FlowRev_H8_SL5,1,0.0,-520.0,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1220,TrappedLate_FlowRev_H8_SL7,1,0.0,-720.0,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1221,TrappedLate_FlowRev_H12_SL5,1,0.0,-520.0,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1222,TrappedLate_FlowRev_H12_SL7,1,0.0,-720.0,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1223,TrappedLate_FlowRev_H18_SL5,1,0.0,-520.0,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1224,TrappedLate_FlowRev_H18_SL7,1,0.0,-720.0,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1225,Funding_KeltBreak_var1225,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1226,Funding_KeltBreak_var1226,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1227,Funding_KeltBreak_var1227,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1228,Funding_KeltBreak_var1228,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1229,Funding_KeltBreak_var1229,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1230,Funding_KeltBreak_var1230,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1231,Funding_KeltBreak_var1231,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1232,Funding_KeltBreak_var1232,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1233,Funding_KeltBreak_var1233,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1234,Funding_KeltBreak_var1234,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1235,Funding_KeltBreak_var1235,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1236,Funding_KeltBreak_var1236,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1237,Funding_KeltBreak_var1237,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1238,Funding_KeltBreak_var1238,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1239,Funding_KeltBreak_var1239,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1240,Funding_KeltBreak_var1240,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1241,Funding_KeltBreak_var1241,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1242,Funding_KeltBreak_var1242,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1243,Funding_KeltBreak_var1243,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1244,Funding_KeltBreak_var1244,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1245,Funding_KeltBreak_var1245,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1246,Funding_KeltBreak_var1246,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1247,Funding_KeltBreak_var1247,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1248,Funding_KeltBreak_var1248,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1249,Funding_KeltBreak_var1249,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1250,Funding_KeltBreak_var1250,10,0.16,-201.3,-1.91,3,0.0,-345.9,-2.57,0.03663003663003663,0.03333333333333333,False,False,False
r5_clean_mtf,1251,RS4h_15bp_KeltBreak_H12,154,1.17,24.6,0.66,57,1.27,56.6,0.81,0.5641025641025641,0.6333333333333333,False,False,False
r5_clean_mtf,1252,RS4h_15bp_KeltBreak_H18,140,1.13,23.6,0.59,54,1.05,13.1,0.16,0.5128205128205128,0.6,False,False,False
r5_clean_mtf,1253,RS4h_15bp_Sq_KeltBreak_H12,13,0.19,-220.1,-2.26,7,0.4,-177.0,-1.01,0.047619047619047616,0.07777777777777778,False,False,False
r5_clean_mtf,1254,RS4h_15bp_Sq_KeltBreak_H18,12,0.64,-82.1,-0.6,7,0.2,-272.5,-1.57,0.04395604395604396,0.07777777777777778,False,False,False
r5_clean_mtf,1255,RS4h_15bp_Flow_KeltBreak_H12,42,0.91,-13.2,-0.24,4,6.75,380.9,1.08,0.15384615384615385,0.044444444444444446,False,False,False
r5_clean_mtf,1256,RS4h_15bp_Flow_KeltBreak_H18,41,0.95,-9.8,-0.13,4,999.0,715.9,1.87,0.15018315018315018,0.044444444444444446,False,False,False
r5_clean_mtf,1257,RS4h_25bp_KeltBreak_H12,88,0.91,-14.2,-0.27,37,0.62,-96.5,-1.14,0.32234432234432236,0.4111111111111111,False,False,False
r5_clean_mtf,1258,RS4h_25bp_KeltBreak_H18,83,0.92,-15.1,-0.26,37,0.51,-153.1,-1.68,0.304029304029304,0.4111111111111111,False,False,False
r5_clean_mtf,1259,RS4h_25bp_Sq_KeltBreak_H12,1,0.0,-720.0,0.0,2,0.0,-453.0,-1.7,0.003663003663003663,0.022222222222222223,False,False,False
r5_clean_mtf,1260,RS4h_25bp_Sq_KeltBreak_H18,1,0.0,-720.0,0.0,2,0.0,-720.0,-101820216838.79,0.003663003663003663,0.022222222222222223,False,False,False
r5_clean_mtf,1261,RS4h_25bp_Flow_KeltBreak_H12,22,0.63,-56.6,-0.84,1,999.0,262.1,0.0,0.08058608058608059,0.011111111111111112,False,False,False
r5_clean_mtf,1262,RS4h_25bp_Flow_KeltBreak_H18,22,1.2,32.4,0.31,1,999.0,1380.0,0.0,0.08058608058608059,0.011111111111111112,False,False,False
r5_clean_mtf,1263,RS4h_35bp_KeltBreak_H12,48,0.59,-90.4,-1.38,26,1.0,0.2,0.0,0.17582417582417584,0.28888888888888886,False,False,False
r5_clean_mtf,1264,RS4h_35bp_KeltBreak_H18,45,0.73,-68.2,-0.75,26,0.69,-85.3,-0.89,0.16483516483516483,0.28888888888888886,False,False,False
r5_clean_mtf,1265,RS4h_35bp_Sq_KeltBreak_H12,1,0.0,-720.0,0.0,1,0.0,-185.9,0.0,0.003663003663003663,0.011111111111111112,False,False,False
r5_clean_mtf,1266,RS4h_35bp_Sq_KeltBreak_H18,1,0.0,-720.0,0.0,1,0.0,-720.0,0.0,0.003663003663003663,0.011111111111111112,False,False,False
r5_clean_mtf,1267,RS4h_35bp_Flow_KeltBreak_H12,13,0.38,-117.1,-1.39,1,999.0,262.1,0.0,0.047619047619047616,0.011111111111111112,False,False,False
r5_clean_mtf,1268,RS4h_35bp_Flow_KeltBreak_H18,13,1.16,35.8,0.21,1,999.0,1380.0,0.0,0.047619047619047616,0.011111111111111112,False,False,False
r5_clean_mtf,1269,Dual_RS4h_1d_KeltBreak_H12,37,1.54,75.8,0.74,21,0.71,-86.4,-0.63,0.13553113553113552,0.23333333333333334,False,False,False
r5_clean_mtf,1270,Dual_RS4h_1d_KeltBreak_H18,34,1.18,41.5,0.36,21,0.66,-123.1,-0.88,0.12454212454212454,0.23333333333333334,False,False,False
r5_clean_mtf,1271,Dual_RS4h_1d_Sq_KeltBreak_H12,1,0.0,-720.0,0.0,2,0.0,-453.0,-1.7,0.003663003663003663,0.022222222222222223,False,False,False
r5_clean_mtf,1272,Dual_RS4h_1d_Sq_KeltBreak_H18,1,0.0,-720.0,0.0,2,0.0,-720.0,-101820216838.79,0.003663003663003663,0.022222222222222223,False,False,False
r5_clean_mtf,1273,Dual_RS4h_1d_Flow_KeltBreak_H12,4,1.65,52.1,0.4,0,0.0,0.0,0.0,0.014652014652014652,0.0,False,False,False
r5_clean_mtf,1274,Dual_RS4h_1d_Flow_KeltBreak_H18,4,5.06,354.9,0.96,0,0.0,0.0,0.0,0.014652014652014652,0.0,False,False,False
r5_clean_mtf,1275,RS4h_BTCGate_var1275,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1276,RS4h_BTCGate_var1276,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1277,RS4h_BTCGate_var1277,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1278,RS4h_BTCGate_var1278,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1279,RS4h_BTCGate_var1279,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1280,RS4h_BTCGate_var1280,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1281,RS4h_BTCGate_var1281,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1282,RS4h_BTCGate_var1282,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1283,RS4h_BTCGate_var1283,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1284,RS4h_BTCGate_var1284,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1285,RS4h_BTCGate_var1285,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1286,RS4h_BTCGate_var1286,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1287,RS4h_BTCGate_var1287,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1288,RS4h_BTCGate_var1288,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1289,RS4h_BTCGate_var1289,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1290,RS4h_BTCGate_var1290,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1291,RS4h_BTCGate_var1291,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1292,RS4h_BTCGate_var1292,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1293,RS4h_BTCGate_var1293,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1294,RS4h_BTCGate_var1294,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1295,RS4h_BTCGate_var1295,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1296,RS4h_BTCGate_var1296,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1297,RS4h_BTCGate_var1297,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1298,RS4h_BTCGate_var1298,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1299,RS4h_BTCGate_var1299,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1300,RS4h_BTCGate_var1300,13,1.23,42.1,0.27,0,0.0,0.0,0.0,0.047619047619047616,0.0,False,False,False
r5_clean_mtf,1301,Elder_WilliamsR_H12_SL4,1,0.0,-86.2,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1302,Elder_WilliamsR_H12_SL6,1,0.0,-86.2,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1303,Elder_WilliamsR_H12_SL7,1,0.0,-86.2,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1304,Elder_WilliamsR_H18_SL4,1,999.0,35.9,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1305,Elder_WilliamsR_H18_SL6,1,999.0,35.9,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1306,Elder_WilliamsR_H18_SL7,1,999.0,35.9,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1307,Elder_WilliamsR_H24_SL4,1,999.0,391.9,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1308,Elder_WilliamsR_H24_SL6,1,999.0,391.9,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1309,Elder_WilliamsR_H24_SL7,1,999.0,391.9,0.0,0,0.0,0.0,0.0,0.003663003663003663,0.0,False,False,False
r5_clean_mtf,1310,Elder_RSI_H12_SL4,3,1.7,106.9,0.3,2,0.3,-147.2,-0.54,0.01098901098901099,0.022222222222222223,False,False,False
r5_clean_mtf,1311,Elder_RSI_H12_SL6,3,2.63,138.3,0.51,2,1.25,12.5,0.11,0.01098901098901099,0.022222222222222223,False,False,False
r5_clean_mtf,1312,Elder_RSI_H12_SL7,3,2.63,138.3,0.51,2,1.25,12.5,0.11,0.01098901098901099,0.022222222222222223,False,False,False
r5_clean_mtf,1313,Elder_RSI_H18_SL4,3,1.4,74.6,0.21,2,1.86,180.0,0.3,0.01098901098901099,0.022222222222222223,False,False,False
r5_clean_mtf,1314,Elder_RSI_H18_SL6,3,2.34,141.4,0.47,2,999.0,472.5,1.47,0.01098901098901099,0.022222222222222223,False,False,False
r5_clean_mtf,1315,Elder_RSI_H18_SL7,3,2.34,141.4,0.47,2,999.0,472.5,1.47,0.01098901098901099,0.022222222222222223,False,False,False
